incident_id,datetime,area,crime_type,reporter_source,num_offenders,severity,population_density,socio_econ_index,hour,dayofweek,incident_next_24h
WOM104040,2023-02-27 20:11:00,Hyderabad West,Abduction,Police_Report,3,5,9153,14.6,20,0,1
WOM104041,2023-12-31 07:28:00,Kolkata North,Abduction,Social_Media,2,5,13784,63.3,7,6,0
WOM104042,2023-12-05 11:07:00,Delhi Central,Molestation,Police_Report,5,5,18315,42.0,11,1,1
WOM104043,2023-10-16 06:25:00,Mumbai South,Assault,News,2,4,2966,44.7,6,0,0
WOM104044,2023-09-08 03:35:00,Chennai Central,Harassment,News,1,2,14464,67.9,3,4,1
WOM104045,2023-06-27 03:23:00,Bhopal North,Molestation,News,1,5,18935,55.2,3,1,0
WOM104046,2023-01-30 00:17:00,Chennai Central,Harassment,Police_Report,2,4,18220,62.7,0,0,1
WOM104047,2023-02-02 02:50:00,Bhopal North,Rape,Police_Report,4,3,11001,66.0,2,3,0
WOM104048,2023-07-29 21:54:00,Delhi Central,Harassment,News,6,5,12385,47.5,21,5,1
WOM104049,2023-11-26 23:07:00,Delhi Central,Domestic Violence,Social_Media,3,3,12832,60.3,23,6,0
WOM104050,2023-01-11 13:36:00,Lucknow Central,Harassment,News,2,5,10968,51.6,13,2,1
WOM104051,2023-08-29 11:33:00,Mumbai South,Molestation,Police_Report,3,3,15696,58.1,11,1,1
WOM104052,2023-04-11 21:21:00,Pune North,Abduction,Police_Report,4,4,5575,52.3,21,1,1
WOM104053,2023-11-17 00:29:00,Bhopal North,Assault,Police_Report,5,3,14302,70.4,0,4,0
WOM104054,2023-05-11 14:29:00,Bengaluru East,Harassment,Social_Media,3,4,11696,30.8,14,3,1
WOM104055,2023-09-10 23:55:00,Pune North,Assault,Social_Media,2,3,16043,43.5,23,6,1
WOM104056,2023-03-21 11:36:00,Jaipur South,Domestic Violence,Police_Report,1,3,16440,48.7,11,1,0
WOM104057,2023-08-14 11:43:00,Chennai Central,Assault,Police_Report,2,3,12440,51.8,11,0,1
WOM104058,2023-09-23 18:08:00,Delhi Central,Harassment,Police_Report,4,5,9510,30.8,18,5,1
WOM104059,2023-09-14 14:04:00,Bengaluru East,Abduction,Social_Media,5,2,16153,38.8,14,3,0
WOM104060,2023-01-24 11:03:00,Bhopal North,Assault,Police_Report,2,2,6904,50.6,11,1,0
WOM104061,2023-01-24 17:12:00,Kolkata North,Harassment,Police_Report,3,5,7789,41.8,17,1,1
WOM104062,2023-11-05 19:58:00,Bhopal North,Harassment,Police_Report,1,3,11694,24.3,19,6,0
WOM104063,2023-04-14 06:45:00,Chennai Central,Domestic Violence,Police_Report,1,3,9921,44.5,6,4,1
WOM104064,2023-12-08 02:55:00,Bhopal North,Molestation,News,2,5,11139,31.8,2,4,0
WOM104065,2023-04-30 03:01:00,Bhopal North,Harassment,Social_Media,3,4,10784,59.0,3,6,0
WOM104066,2023-08-31 02:27:00,Hyderabad West,Domestic Violence,Social_Media,2,4,11894,54.4,2,3,1
WOM104067,2023-08-12 12:58:00,Mumbai South,Harassment,Social_Media,3,5,17950,63.5,12,5,0
WOM104068,2023-03-02 19:52:00,Pune North,Assault,Police_Report,1,2,7380,53.1,19,3,1
WOM104069,2023-09-05 16:47:00,Kolkata North,Abduction,Social_Media,1,4,10134,33.9,16,1,1
WOM104070,2023-01-30 23:29:00,Delhi Central,Harassment,News,4,5,15299,2.8,23,0,1
WOM104071,2023-11-03 14:23:00,Bhopal North,Abduction,Social_Media,3,4,12146,67.1,14,4,0
WOM104072,2023-02-08 00:25:00,Kolkata North,Rape,Police_Report,2,5,8118,43.6,0,2,0
WOM104073,2023-01-15 15:07:00,Lucknow Central,Molestation,Social_Media,3,4,11652,16.5,15,6,1
WOM104074,2023-02-05 10:33:00,Bhopal North,Harassment,News,1,4,5971,73.5,10,6,0
WOM104075,2023-02-01 10:16:00,Hyderabad West,Harassment,Police_Report,5,5,16129,58.7,10,2,0
WOM104076,2023-06-16 06:55:00,Hyderabad West,Molestation,Police_Report,3,2,12473,73.3,6,4,1
WOM104077,2023-12-15 19:04:00,Bengaluru East,Harassment,News,1,2,20801,56.4,19,4,0
WOM104078,2023-05-20 04:17:00,Jaipur South,Domestic Violence,News,3,4,7519,60.0,4,5,0
WOM104079,2023-03-02 06:43:00,Chennai Central,Harassment,Police_Report,4,4,9340,42.4,6,3,0
WOM104080,2023-05-22 12:54:00,Pune North,Assault,Police_Report,2,2,12685,60.7,12,0,1
WOM104081,2023-03-24 12:43:00,Lucknow Central,Harassment,Police_Report,4,5,17269,79.0,12,4,1
WOM104082,2023-11-30 04:49:00,Chennai Central,Rape,Police_Report,3,3,10059,62.4,4,3,1
WOM104083,2023-05-28 15:23:00,Chennai Central,Rape,News,1,4,9185,44.7,15,6,1
WOM104084,2023-09-16 09:59:00,Bengaluru East,Harassment,Police_Report,1,3,12303,30.3,9,5,1
WOM104085,2023-04-11 04:42:00,Hyderabad West,Rape,Police_Report,3,4,9313,67.2,4,1,1
WOM104086,2023-11-27 22:25:00,Mumbai South,Assault,News,1,2,13904,50.9,22,0,0
WOM104087,2023-01-19 05:50:00,Kolkata North,Harassment,Police_Report,2,5,12306,51.5,5,3,0
WOM104088,2023-11-13 03:04:00,Delhi Central,Domestic Violence,Social_Media,2,4,14794,20.3,3,0,1
WOM104089,2023-07-30 20:30:00,Mumbai South,Abduction,Police_Report,3,3,15577,19.2,20,6,0
WOM104090,2023-01-11 07:39:00,Mumbai South,Harassment,Social_Media,1,2,13465,51.3,7,2,0
WOM104091,2023-03-19 09:42:00,Jaipur South,Harassment,News,4,4,16615,36.5,9,6,0
WOM104092,2023-04-13 14:15:00,Jaipur South,Molestation,Police_Report,4,5,10650,53.1,14,3,0
WOM104093,2023-06-23 10:17:00,Mumbai South,Rape,Social_Media,2,4,6224,64.3,10,4,0
WOM104094,2023-07-15 06:37:00,Hyderabad West,Rape,News,3,5,7689,41.5,6,5,0
WOM104095,2023-04-09 17:17:00,Chennai Central,Harassment,News,4,5,11659,53.5,17,6,1
WOM104096,2023-09-02 08:49:00,Kolkata North,Domestic Violence,Police_Report,3,2,13671,48.2,8,5,0
WOM104097,2023-05-13 01:27:00,Chennai Central,Harassment,Police_Report,2,4,14335,94.3,1,5,0
WOM104098,2023-04-05 15:59:00,Chennai Central,Molestation,Police_Report,1,5,9409,42.1,15,2,1
WOM104099,2023-10-15 12:27:00,Chennai Central,Harassment,Police_Report,3,2,15462,39.5,12,6,0
WOM104100,2023-06-07 06:13:00,Kolkata North,Assault,Police_Report,1,4,2720,43.2,6,2,1
WOM104101,2023-04-05 21:25:00,Kolkata North,Assault,Police_Report,1,5,9812,67.5,21,2,1
WOM104102,2023-12-22 13:55:00,Bengaluru East,Rape,Social_Media,3,2,13977,42.6,13,4,0
WOM104103,2023-04-07 00:21:00,Pune North,Domestic Violence,Police_Report,3,4,15651,61.1,0,4,1
WOM104104,2023-08-26 15:41:00,Mumbai South,Assault,News,2,5,15029,50.5,15,5,0
WOM104105,2023-10-31 09:02:00,Bhopal North,Abduction,Social_Media,3,2,15722,50.9,9,1,0
WOM104106,2023-08-24 06:07:00,Bengaluru East,Rape,Police_Report,2,2,12694,74.0,6,3,1
WOM104107,2023-04-01 23:24:00,Bengaluru East,Harassment,Police_Report,2,4,11515,22.9,23,5,1
WOM104108,2023-12-17 19:47:00,Delhi Central,Rape,Social_Media,3,2,4488,52.0,19,6,1
WOM104109,2023-02-07 06:47:00,Bhopal North,Molestation,Police_Report,5,4,11032,60.5,6,1,1
WOM104110,2023-03-16 17:35:00,Jaipur South,Harassment,Police_Report,1,4,7411,55.9,17,3,0
WOM104111,2023-10-01 00:00:00,Delhi Central,Harassment,News,1,5,14465,28.0,0,6,1
WOM104112,2023-12-18 18:34:00,Jaipur South,Assault,Police_Report,2,4,6529,32.9,18,0,0
WOM104113,2023-09-23 18:26:00,Pune North,Harassment,News,2,2,11379,54.2,18,5,1
WOM104114,2023-02-24 12:53:00,Lucknow Central,Assault,News,2,4,7239,15.0,12,4,0
WOM104115,2023-06-16 16:11:00,Jaipur South,Domestic Violence,Police_Report,2,5,11953,42.1,16,4,0
WOM104116,2023-05-12 11:27:00,Chennai Central,Abduction,Social_Media,3,2,11474,31.5,11,4,1
WOM104117,2023-12-17 19:28:00,Jaipur South,Harassment,Police_Report,5,5,4986,52.9,19,6,1
WOM104118,2023-02-20 11:24:00,Bhopal North,Domestic Violence,News,2,3,13377,47.6,11,0,0
WOM104119,2023-11-09 14:14:00,Kolkata North,Domestic Violence,Social_Media,2,5,10862,55.7,14,3,1
WOM104120,2023-05-31 10:21:00,Bhopal North,Molestation,Police_Report,2,3,12112,37.0,10,2,0
WOM104121,2023-06-13 09:35:00,Pune North,Harassment,Police_Report,1,3,10339,54.0,9,1,1
WOM104122,2023-04-17 13:46:00,Bengaluru East,Domestic Violence,Social_Media,4,4,9133,50.1,13,0,0
WOM104123,2023-06-12 17:18:00,Chennai Central,Molestation,Police_Report,2,2,15027,37.1,17,0,0
WOM104124,2023-09-16 20:58:00,Lucknow Central,Abduction,News,2,4,16125,66.4,20,5,1
WOM104125,2023-04-02 14:56:00,Pune North,Assault,Police_Report,5,2,15876,60.5,14,6,1
WOM104126,2023-09-16 21:38:00,Bengaluru East,Harassment,Police_Report,3,5,6530,40.4,21,5,1
WOM104127,2023-03-13 21:33:00,Hyderabad West,Rape,Police_Report,1,3,17554,38.2,21,0,0
WOM104128,2023-06-22 05:17:00,Bhopal North,Assault,Social_Media,3,3,14252,63.9,5,3,0
WOM104129,2023-02-18 07:50:00,Pune North,Molestation,Social_Media,1,3,16998,25.8,7,5,0
WOM104130,2023-09-28 18:39:00,Bhopal North,Rape,Police_Report,1,5,16931,30.6,18,3,0
WOM104131,2023-08-17 04:55:00,Lucknow Central,Assault,Social_Media,2,5,13396,57.2,4,3,0
WOM104132,2023-12-16 18:52:00,Bengaluru East,Abduction,Social_Media,1,4,8822,77.2,18,5,0
WOM104133,2023-12-01 09:30:00,Bhopal North,Harassment,Police_Report,1,4,8967,40.9,9,4,0
WOM104134,2023-12-25 04:35:00,Kolkata North,Harassment,Police_Report,1,2,9278,42.7,4,0,1
WOM104135,2023-08-01 02:42:00,Jaipur South,Domestic Violence,Police_Report,3,2,11276,46.7,2,1,0
WOM104136,2023-11-13 21:24:00,Delhi Central,Domestic Violence,Police_Report,1,3,8045,42.9,21,0,1
WOM104137,2023-06-20 02:16:00,Lucknow Central,Assault,Police_Report,3,5,5139,43.6,2,1,1
WOM104138,2023-10-12 16:05:00,Delhi Central,Rape,News,1,5,5265,40.8,16,3,0
WOM104139,2023-01-07 18:06:00,Mumbai South,Harassment,News,4,4,11865,52.8,18,5,0
WOM104140,2023-05-14 06:16:00,Jaipur South,Assault,Police_Report,5,4,10923,60.4,6,6,1
WOM104141,2023-01-29 03:42:00,Lucknow Central,Assault,Police_Report,2,2,14039,52.4,3,6,0
WOM104142,2023-10-15 03:01:00,Pune North,Assault,Police_Report,4,2,11278,47.6,3,6,0
WOM104143,2023-01-25 03:13:00,Kolkata North,Molestation,Social_Media,1,4,16610,40.9,3,2,0
WOM104144,2023-07-16 20:20:00,Pune North,Domestic Violence,Police_Report,1,4,9643,32.4,20,6,0
WOM104145,2023-06-12 11:39:00,Hyderabad West,Abduction,Social_Media,1,5,13322,30.5,11,0,0
WOM104146,2023-07-13 03:04:00,Mumbai South,Abduction,Police_Report,3,2,14208,27.5,3,3,0
WOM104147,2023-01-22 09:11:00,Kolkata North,Harassment,Social_Media,4,4,12214,59.5,9,6,1
WOM104148,2023-07-19 13:20:00,Bhopal North,Assault,Police_Report,1,4,16055,41.3,13,2,0
WOM104149,2023-08-15 18:51:00,Bhopal North,Domestic Violence,Police_Report,1,3,14105,56.0,18,1,0
WOM104150,2023-04-04 20:30:00,Chennai Central,Molestation,Police_Report,3,4,15221,39.3,20,1,0
WOM104151,2023-02-05 01:59:00,Bhopal North,Rape,Police_Report,6,4,9436,48.9,1,6,0
WOM104152,2023-01-10 23:49:00,Bengaluru East,Assault,News,1,5,11123,44.9,23,1,0
WOM104153,2023-09-06 16:25:00,Mumbai South,Assault,Police_Report,2,4,3254,73.6,16,2,0
WOM104154,2023-04-20 13:13:00,Bengaluru East,Harassment,Police_Report,2,2,11749,42.9,13,3,1
WOM104155,2023-08-27 07:10:00,Jaipur South,Harassment,News,2,3,6519,62.6,7,6,1
WOM104156,2023-12-12 11:28:00,Chennai Central,Assault,Police_Report,3,5,21388,29.0,11,1,0
WOM104157,2023-03-07 21:53:00,Chennai Central,Abduction,Police_Report,1,2,13205,70.3,21,1,0
WOM104158,2023-07-07 05:57:00,Bhopal North,Harassment,News,1,3,10406,62.4,5,4,0
WOM104159,2023-02-18 08:39:00,Kolkata North,Abduction,Social_Media,1,3,15010,41.2,8,5,0
WOM104160,2023-06-10 17:32:00,Jaipur South,Domestic Violence,Police_Report,2,4,6437,41.0,17,5,0
WOM104161,2023-08-08 19:27:00,Hyderabad West,Harassment,Social_Media,2,3,10024,67.9,19,1,1
WOM104162,2023-08-03 20:18:00,Mumbai South,Domestic Violence,Social_Media,1,3,10605,64.0,20,3,0
WOM104163,2023-12-04 13:24:00,Mumbai South,Harassment,Police_Report,3,4,14579,46.5,13,0,0
WOM104164,2023-07-07 03:55:00,Lucknow Central,Abduction,Social_Media,2,5,8087,37.1,3,4,0
WOM104165,2023-06-11 11:20:00,Pune North,Rape,Social_Media,2,4,9211,66.1,11,6,0
WOM104166,2023-06-19 01:39:00,Bhopal North,Abduction,News,1,5,12446,42.9,1,0,0
WOM104167,2023-06-14 19:30:00,Lucknow Central,Molestation,News,3,3,14526,55.0,19,2,0
WOM104168,2023-03-15 07:33:00,Hyderabad West,Harassment,Police_Report,2,2,12846,41.5,7,2,1
WOM104169,2023-04-06 18:20:00,Chennai Central,Abduction,Police_Report,3,5,8375,46.7,18,3,1
WOM104170,2023-08-10 23:38:00,Delhi Central,Abduction,Police_Report,3,5,12426,78.6,23,3,0
WOM104171,2023-12-14 11:24:00,Hyderabad West,Domestic Violence,Police_Report,4,5,9260,48.9,11,3,1
WOM104172,2023-12-18 05:00:00,Hyderabad West,Rape,Police_Report,2,5,8228,71.6,5,0,0
WOM104173,2023-06-13 16:27:00,Kolkata North,Domestic Violence,Social_Media,2,3,13633,27.2,16,1,0
WOM104174,2023-12-17 15:17:00,Kolkata North,Domestic Violence,Police_Report,2,2,14185,24.0,15,6,0
WOM104175,2023-11-28 10:54:00,Kolkata North,Harassment,Police_Report,4,5,11946,58.7,10,1,0
WOM104176,2023-12-30 06:36:00,Kolkata North,Assault,Social_Media,2,2,14044,38.5,6,5,1
WOM104177,2023-11-12 14:45:00,Pune North,Abduction,Social_Media,4,3,15080,49.6,14,6,1
WOM104178,2023-12-23 07:06:00,Bhopal North,Abduction,Social_Media,2,5,2209,18.2,7,5,0
WOM104179,2023-07-03 10:59:00,Mumbai South,Molestation,Police_Report,2,2,13642,19.5,10,0,0
WOM104180,2023-03-18 05:27:00,Bhopal North,Harassment,Social_Media,2,5,18195,50.2,5,5,0
WOM104181,2023-10-29 08:41:00,Bhopal North,Assault,News,1,5,10863,42.7,8,6,1
WOM104182,2023-04-18 02:26:00,Mumbai South,Abduction,Police_Report,1,3,18149,45.0,2,1,0
WOM104183,2023-12-08 12:58:00,Kolkata North,Rape,Police_Report,3,5,13261,75.0,12,4,1
WOM104184,2023-02-09 03:56:00,Bhopal North,Molestation,News,2,2,12319,57.1,3,3,0
WOM104185,2023-12-08 23:23:00,Pune North,Assault,Police_Report,2,2,13065,82.2,23,4,1
WOM104186,2023-03-24 14:00:00,Kolkata North,Harassment,Police_Report,5,3,5915,51.1,14,4,1
WOM104187,2023-10-10 07:47:00,Pune North,Assault,Police_Report,4,4,18686,72.4,7,1,1
WOM104188,2023-05-16 09:59:00,Lucknow Central,Assault,Police_Report,4,4,10012,64.8,9,1,1
WOM104189,2023-02-13 18:14:00,Bhopal North,Molestation,Police_Report,3,3,7207,42.4,18,0,0
WOM104190,2023-05-09 20:30:00,Bengaluru East,Assault,Police_Report,1,3,9865,47.4,20,1,1
WOM104191,2023-05-10 17:26:00,Pune North,Assault,Police_Report,2,4,12092,44.7,17,2,1
WOM104192,2023-10-20 22:37:00,Lucknow Central,Assault,Police_Report,3,4,16518,66.1,22,4,0
WOM104193,2023-08-24 03:05:00,Jaipur South,Assault,Social_Media,2,2,11698,54.1,3,3,0
WOM104194,2023-02-02 00:41:00,Jaipur South,Rape,News,2,2,10715,36.2,0,3,0
WOM104195,2023-08-12 20:21:00,Lucknow Central,Harassment,Police_Report,1,2,10778,30.7,20,5,0
WOM104196,2023-02-28 17:37:00,Chennai Central,Assault,Social_Media,4,4,6576,31.2,17,1,1
WOM104197,2023-09-05 18:18:00,Chennai Central,Molestation,Police_Report,4,3,9892,36.6,18,1,0
WOM104198,2023-06-22 23:46:00,Kolkata North,Harassment,Police_Report,2,5,9639,35.8,23,3,1
WOM104199,2023-10-30 12:47:00,Chennai Central,Domestic Violence,News,2,2,13000,31.9,12,0,0
WOM104200,2023-12-08 23:41:00,Jaipur South,Assault,Police_Report,3,5,5108,66.8,23,4,1
WOM104201,2023-12-17 20:00:00,Chennai Central,Abduction,Police_Report,3,3,10234,27.0,20,6,1
WOM104202,2023-12-02 14:01:00,Bengaluru East,Harassment,Police_Report,2,4,17231,56.1,14,5,0
WOM104203,2023-11-27 19:39:00,Jaipur South,Assault,Social_Media,4,2,13680,84.2,19,0,0
WOM104204,2023-11-24 23:35:00,Pune North,Abduction,Police_Report,1,4,15760,51.3,23,4,1
WOM104205,2023-10-09 19:51:00,Hyderabad West,Harassment,Police_Report,2,3,10428,51.4,19,0,0
WOM104206,2023-08-29 07:10:00,Chennai Central,Abduction,Social_Media,1,2,18664,53.4,7,1,1
WOM104207,2023-08-16 19:35:00,Chennai Central,Harassment,Police_Report,3,3,15188,27.8,19,2,1
WOM104208,2023-10-15 11:22:00,Bhopal North,Domestic Violence,Police_Report,2,3,12274,56.5,11,6,0
WOM104209,2023-03-03 09:42:00,Mumbai South,Molestation,Police_Report,1,2,14585,55.0,9,4,1
WOM104210,2023-12-16 09:00:00,Bengaluru East,Harassment,Police_Report,3,5,7057,49.4,9,5,1
WOM104211,2023-08-21 23:53:00,Jaipur South,Harassment,Police_Report,2,2,6974,24.7,23,0,0
WOM104212,2023-07-23 06:37:00,Jaipur South,Rape,Social_Media,2,4,15228,78.4,6,6,0
WOM104213,2023-10-24 05:43:00,Delhi Central,Abduction,Social_Media,3,5,16535,53.6,5,1,1
WOM104214,2023-04-16 17:51:00,Mumbai South,Harassment,Police_Report,1,2,8321,31.7,17,6,0
WOM104215,2023-09-03 12:28:00,Chennai Central,Assault,Police_Report,1,2,15418,34.9,12,6,1
WOM104216,2023-04-27 07:17:00,Lucknow Central,Harassment,Police_Report,3,2,14139,38.3,7,3,0
WOM104217,2023-06-09 05:44:00,Bhopal North,Harassment,Police_Report,3,2,8820,73.8,5,4,0
WOM104218,2023-08-26 12:22:00,Pune North,Molestation,Police_Report,2,2,8026,48.1,12,5,1
WOM104219,2023-09-02 21:01:00,Bhopal North,Domestic Violence,Police_Report,2,4,9115,48.1,21,5,1
WOM104220,2023-11-25 06:17:00,Chennai Central,Domestic Violence,Police_Report,1,3,10045,42.1,6,5,1
WOM104221,2023-09-14 13:10:00,Delhi Central,Harassment,Police_Report,3,4,10413,65.4,13,3,0
WOM104222,2023-11-29 10:25:00,Hyderabad West,Harassment,Police_Report,1,3,5631,66.2,10,2,1
WOM104223,2023-07-30 03:39:00,Jaipur South,Rape,Police_Report,2,2,10050,27.3,3,6,1
WOM104224,2023-09-07 03:26:00,Pune North,Harassment,Police_Report,1,4,13272,48.5,3,3,0
WOM104225,2023-10-13 02:00:00,Mumbai South,Assault,Police_Report,3,3,14648,46.8,2,4,0
WOM104226,2023-03-16 16:53:00,Chennai Central,Harassment,Social_Media,5,3,9637,35.7,16,3,0
WOM104227,2023-07-06 21:52:00,Bengaluru East,Abduction,Police_Report,1,2,17977,41.3,21,3,1
WOM104228,2023-08-04 13:55:00,Lucknow Central,Harassment,Police_Report,2,2,12081,45.6,13,4,1
WOM104229,2023-04-21 01:17:00,Bhopal North,Assault,Police_Report,3,5,22142,34.9,1,4,0
WOM104230,2023-06-22 07:41:00,Delhi Central,Rape,Police_Report,5,5,9013,54.4,7,3,0
WOM104231,2023-07-27 07:30:00,Hyderabad West,Abduction,Social_Media,1,3,13447,54.1,7,3,0
WOM104232,2023-04-16 11:39:00,Kolkata North,Harassment,News,1,5,11649,57.8,11,6,0
WOM104233,2023-08-25 14:07:00,Lucknow Central,Domestic Violence,Police_Report,1,4,9330,43.0,14,4,1
WOM104234,2023-07-26 23:56:00,Chennai Central,Harassment,Social_Media,1,3,15446,17.8,23,2,1
WOM104235,2023-10-15 18:20:00,Hyderabad West,Assault,Police_Report,5,4,15051,39.3,18,6,1
WOM104236,2023-04-02 16:18:00,Lucknow Central,Abduction,Police_Report,1,5,10974,34.2,16,6,0
WOM104237,2023-07-20 23:05:00,Lucknow Central,Harassment,Police_Report,2,4,13274,47.5,23,3,1
WOM104238,2023-03-08 12:30:00,Jaipur South,Assault,News,2,3,13039,58.6,12,2,0
WOM104239,2023-04-30 15:15:00,Lucknow Central,Domestic Violence,Police_Report,4,4,10955,78.3,15,6,0
WOM104240,2023-07-01 13:19:00,Bengaluru East,Molestation,News,2,3,8977,36.4,13,5,0
WOM104241,2023-01-08 21:10:00,Hyderabad West,Abduction,Police_Report,1,5,11993,51.9,21,6,1
WOM104242,2023-08-10 11:53:00,Chennai Central,Harassment,Police_Report,4,3,11237,52.6,11,3,1
WOM104243,2023-03-12 18:14:00,Chennai Central,Assault,Social_Media,2,5,7754,71.6,18,6,0
WOM104244,2023-09-07 19:01:00,Bengaluru East,Assault,News,1,2,14631,53.3,19,3,0
WOM104245,2023-10-30 19:28:00,Mumbai South,Assault,Social_Media,1,5,12179,44.5,19,0,0
WOM104246,2023-07-14 06:00:00,Hyderabad West,Assault,Social_Media,1,3,11457,49.4,6,4,1
WOM104247,2023-10-21 04:57:00,Lucknow Central,Abduction,Police_Report,2,3,6035,55.2,4,5,1
WOM104248,2023-12-28 16:41:00,Delhi Central,Harassment,Police_Report,3,2,13268,61.1,16,3,1
WOM104249,2023-02-27 21:44:00,Pune North,Harassment,Police_Report,2,2,6047,75.5,21,0,1
WOM104250,2023-01-01 06:30:00,Hyderabad West,Abduction,Police_Report,2,5,12564,74.0,6,6,1
WOM104251,2023-11-30 20:31:00,Kolkata North,Assault,News,2,4,15409,38.6,20,3,1
WOM104252,2023-10-10 02:45:00,Delhi Central,Molestation,Social_Media,3,4,18649,27.4,2,1,1
WOM104253,2023-01-16 14:50:00,Bengaluru East,Assault,Social_Media,2,2,12268,31.3,14,0,1
WOM104254,2023-12-10 02:40:00,Lucknow Central,Rape,Police_Report,2,5,19033,53.6,2,6,0
WOM104255,2023-09-09 03:39:00,Mumbai South,Rape,Social_Media,2,2,14931,66.9,3,5,0
WOM104256,2023-07-08 09:05:00,Kolkata North,Rape,News,3,2,13890,46.3,9,5,1
WOM104257,2023-01-02 01:39:00,Mumbai South,Harassment,Police_Report,2,3,16464,35.6,1,0,1
WOM104258,2023-10-12 21:23:00,Mumbai South,Molestation,Police_Report,3,3,17356,28.0,21,3,0
WOM104259,2023-09-28 12:26:00,Bhopal North,Harassment,Social_Media,4,3,15294,73.8,12,3,0
WOM104260,2023-08-06 01:39:00,Jaipur South,Harassment,Police_Report,2,2,11436,42.7,1,6,0
WOM104261,2023-12-25 01:04:00,Kolkata North,Assault,News,2,5,9855,26.9,1,0,0
WOM104262,2023-02-14 10:05:00,Pune North,Harassment,Police_Report,2,4,6836,49.6,10,1,0
WOM104263,2023-12-24 19:29:00,Jaipur South,Harassment,Police_Report,1,4,12672,50.1,19,6,0
WOM104264,2023-09-17 03:52:00,Kolkata North,Harassment,Police_Report,1,3,16725,63.3,3,6,0
WOM104265,2023-08-19 14:26:00,Mumbai South,Harassment,Police_Report,2,5,8153,32.1,14,5,0
WOM104266,2023-03-09 21:59:00,Jaipur South,Domestic Violence,Police_Report,1,3,7694,67.4,21,3,1
WOM104267,2023-03-07 05:48:00,Kolkata North,Harassment,Police_Report,1,5,19192,69.8,5,1,1
WOM104268,2023-11-27 14:15:00,Pune North,Abduction,News,3,5,10975,51.4,14,0,1
WOM104269,2023-04-10 12:34:00,Delhi Central,Molestation,News,2,5,5117,59.1,12,0,1
WOM104270,2023-06-22 06:59:00,Hyderabad West,Assault,Police_Report,2,2,6174,62.2,6,3,0
WOM104271,2023-06-27 15:41:00,Lucknow Central,Abduction,Police_Report,2,5,13771,41.0,15,1,0
WOM104272,2023-08-04 22:09:00,Kolkata North,Molestation,Police_Report,1,2,10096,29.2,22,4,0
WOM104273,2023-11-16 13:48:00,Pune North,Harassment,Social_Media,1,4,13914,41.2,13,3,0
WOM104274,2023-01-09 01:38:00,Hyderabad West,Assault,Police_Report,2,4,11113,23.6,1,0,0
WOM104275,2023-08-22 15:10:00,Jaipur South,Rape,Police_Report,2,2,12845,57.1,15,1,0
WOM104276,2023-07-13 05:46:00,Kolkata North,Molestation,Police_Report,3,4,19069,74.0,5,3,0
WOM104277,2023-05-27 03:28:00,Kolkata North,Abduction,Social_Media,2,4,11254,37.1,3,5,0
WOM104278,2023-12-11 09:19:00,Bengaluru East,Harassment,Police_Report,1,3,16710,43.1,9,0,1
WOM104279,2023-04-05 12:29:00,Kolkata North,Molestation,Social_Media,3,2,12454,46.2,12,2,0
WOM104280,2023-01-20 21:13:00,Lucknow Central,Harassment,News,4,2,7397,80.9,21,4,1
WOM104281,2023-05-28 12:56:00,Bengaluru East,Assault,Police_Report,2,2,19905,43.2,12,6,0
WOM104282,2023-07-27 09:07:00,Hyderabad West,Assault,Police_Report,1,3,20489,66.8,9,3,1
WOM104283,2023-09-18 15:25:00,Jaipur South,Assault,Police_Report,2,2,11387,50.5,15,0,0
WOM104284,2023-11-21 00:29:00,Jaipur South,Domestic Violence,Police_Report,1,4,12607,2.5,0,1,1
WOM104285,2023-07-25 16:53:00,Chennai Central,Rape,Police_Report,4,5,16958,42.5,16,1,1
WOM104286,2023-04-07 03:22:00,Chennai Central,Domestic Violence,Police_Report,1,3,11261,63.2,3,4,1
WOM104287,2023-02-19 23:07:00,Hyderabad West,Harassment,Social_Media,3,3,15866,42.6,23,6,1
WOM104288,2023-04-29 04:45:00,Bhopal North,Abduction,Police_Report,3,2,8745,57.7,4,5,0
WOM104289,2023-03-08 12:01:00,Pune North,Domestic Violence,Police_Report,2,5,19332,76.0,12,2,0
WOM104290,2023-09-19 00:57:00,Bhopal North,Assault,Police_Report,1,5,13454,57.8,0,1,0
